arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
exact-atlas-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,1,broad,32.0,0.032,0.07555362307359537,0.2045342131545611,0.30344559532077886,0.8553866744041443,1.0624241893672772,0.5,0.779296875,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.23394250000274042,0.07430960000056075,2048,4610
kll-atlas-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,1,broad,32.0,0.032,0.07577390433085074,0.20219933032961668,0.27752516044278447,0.8391963243484497,1.0669558323917347,0.75,0.6826171875,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.26536550000309944,0.05777220000163652,2048,4610
kll-small-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,1,broad,16.0,0.016,0.023090736645493992,0.11913167807980059,0.17873084453264254,0.9312134385108948,1.0825741222660503,1.0,0.32421875,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.43507270000554854,0.05777220000163652,2048,4610
kll-paper-hybrid,neural,NPR-d2-balanced-gmm,balanced-gmm,2,1,broad,32.0,0.032,0.08914938882181533,0.21175949604759262,0.3325352463874239,0.9057673811912537,1.069066064804158,0.5,0.6064453125,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6696356999964337,0.05777220000163652,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-balanced-gmm,balanced-gmm,2,1,broad,nan,nan,0.0005204594871879298,0.0200337159247795,0.09864914510237599,0.998328794555581,1.0766425293202158,1.0,0.140625,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.20662639999500243,0.07430960000056075,0,0
paper-neural,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,16.0,0.016,0.0266349654100555,0.14149327687883173,0.27488330253343196,0.8564867377281189,1.0425250417107825,1.0,0.1796875,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.614533299994946,0.0,2048,4610
minibatch-sw,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,16.0,0.016,0.048110594573056,0.18347882979338276,0.29972665221648315,0.8592877984046936,1.190408422457466,0.75,0.353515625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9551617999968585,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,32.0,0.032,0.05299498703701344,0.15071229904482555,0.2028328642439396,0.9584948420524597,1.0667635883820983,0.5,0.6611328125,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2731488999997964,0.08146519999718294,2048,4610
kll-atlas-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,32.0,0.032,0.035687636264969846,0.12942909922064177,0.188453156993005,0.9579622745513916,1.0544283595681037,0.75,0.57421875,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.26432909999857657,0.069511000001512,2048,4610
kll-small-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,16.0,0.016,0.019406650046200014,0.09812162516085499,0.16011897466796793,0.9634274840354919,1.064854738735745,1.0,0.42578125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.47084580000228016,0.069511000001512,2048,4610
kll-paper-hybrid,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,32.0,0.032,0.0464310218615025,0.1753933080783826,0.2825136444910704,1.1189254522323608,1.0454829107784642,1.0,0.296875,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.7596914000023389,0.069511000001512,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-balanced-gmm,balanced-gmm,2,2,concentrated,nan,nan,0.00029065743670297906,0.015154245453826685,0.022837998580046683,0.998496755678306,1.0782833497791695,1.0,0.1640625,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.22708169999532402,0.08146519999718294,0,0
paper-neural,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,16.0,0.016,0.05664253532120744,0.1517941177612083,0.23100807629435513,0.9780710339546204,1.0456737805408176,1.0,0.302734375,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7066763000038918,0.0,2048,4610
minibatch-sw,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,16.0,0.016,0.03576734156483319,0.15220831843193874,0.2578050124040141,0.8341496586799622,1.0592570206590808,1.0,0.1650390625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0369773999991594,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,32.0,0.032,0.03681622935416362,0.14389534221549832,0.21740252726195752,1.0011110305786133,1.056441837855479,1.0,0.193359375,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.29494709999562474,0.08146519999718294,2048,4610
kll-atlas-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,32.0,0.032,0.02141633738385984,0.10689303875965045,0.17191143671213954,0.985310971736908,1.0254234533856323,0.75,0.3759765625,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.2648791000028723,0.069511000001512,2048,4610
kll-small-rsr,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,16.0,0.016,0.06705288714661384,0.16520245855403728,0.25613300590625965,0.9308372139930725,1.0222592153850882,1.0,0.109375,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.5177585999990697,0.069511000001512,2048,4610
kll-paper-hybrid,neural,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,32.0,0.032,0.11213978299103955,0.2507920053809276,0.3283099192869609,1.1826612949371338,1.0396475842380832,1.0,0.3759765625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.7739524000062374,0.069511000001512,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-balanced-gmm,balanced-gmm,2,2,broad,nan,nan,0.00028165372710398096,0.01500442269396411,0.022690014077574056,0.998496793400315,1.07826151061092,1.0,0.15234375,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.22593529999721795,0.08146519999718294,0,0
paper-neural,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,16.0,0.016,0.031159772428119847,0.10421402462761821,0.14928643518224433,0.962489902973175,2.5337380221402905,1.0,0.0966796875,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7531358999985969,0.0,2048,5256
minibatch-sw,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,16.0,0.016,0.09651347189098436,0.17939678984007706,0.23833698762234246,0.9484622478485107,2.80772019953718,1.0,0.0849609375,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9689329000029829,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,32.0,0.032,0.07105777995746854,0.15435329960198804,0.20291553363588136,0.9710548520088196,2.549525747984033,1.0,0.0576171875,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.30392030000075465,0.08455639999738196,2048,5256
kll-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,32.0,0.032,0.07320156879138429,0.15473511839841705,0.201725264155877,0.9628300070762634,2.6149542938959147,1.0,0.037109375,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2708420999988448,0.07547669999621576,2048,5256
kll-small-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,16.0,0.016,0.04308536757517567,0.121014030766944,0.1544813153544068,0.993367075920105,2.774062778618405,1.0,0.056640625,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5706441999936942,0.07547669999621576,2048,5256
kll-paper-hybrid,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,32.0,0.032,0.07263749083335513,0.15050278937071046,0.21068445510491915,0.9851698875427246,2.591350403125297,1.0,0.087890625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9604196000000229,0.07547669999621576,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,nan,nan,0.016529559273187555,0.07239567670451387,0.04667139268028019,0.9977643058209762,3.092418834925737,1.0,0.04296875,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.23607270000502467,0.08455639999738196,0,0
paper-neural,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,16.0,0.016,0.028557047261790647,0.10142288469897363,0.14165444311012193,0.9509685635566711,2.49494090733773,1.0,0.130859375,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7892137000017101,0.0,2048,5256
minibatch-sw,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,16.0,0.016,0.05755879122525043,0.1392648620710151,0.18223047168971063,0.9566513895988464,2.8153400259935433,1.0,0.0703125,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.089410399996268,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,32.0,0.032,0.08362248246193227,0.16718278990709212,0.20465974955340568,0.9850269556045532,2.6044526302156723,1.0,0.0556640625,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.30225489999429556,0.08455639999738196,2048,5256
kll-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,32.0,0.032,0.08255589820413656,0.16685012772573082,0.2043165032846369,0.9849860072135925,2.5709161219971635,1.0,0.0595703125,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.36834149999776855,0.07547669999621576,2048,5256
kll-small-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,16.0,0.016,0.05041742910440794,0.12751221776788146,0.16963637344178722,0.9833717942237854,2.452223856572734,1.0,0.021484375,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5526893999995082,0.07547669999621576,2048,5256
kll-paper-hybrid,neural,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,32.0,0.032,0.08932714641650241,0.17358805795504836,0.22543633341021244,1.0150172710418701,2.4474933551084477,1.0,0.0771484375,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9424977000016952,0.07547669999621576,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-balanced-gmm,balanced-gmm,8,0,broad,nan,nan,0.010421224426597764,0.05882516297366611,0.04247973221448272,0.9979129824886707,2.9934369251782305,1.0,0.0390625,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.24684019999403972,0.08455639999738196,0,0
paper-neural,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,16.0,0.016,0.03015278699901991,0.10058153236125397,0.14019118766439595,0.9497769474983215,2.7502349605512215,1.0,0.0712890625,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.9007815999939339,0.0,2048,5256
minibatch-sw,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,16.0,0.016,0.06451225766158863,0.14723301225147534,0.19191336739684045,0.975225031375885,2.387064903719926,1.0,0.083984375,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.2170610000030138,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,32.0,0.032,0.08340793111296207,0.16983074259724737,0.21620613548600187,0.940396785736084,2.550058141257347,1.0,0.05078125,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.33055769999918994,0.10087170000042534,2048,5256
kll-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,32.0,0.032,0.08149591369131226,0.16816777863213161,0.21325881687266005,0.9538428783416748,2.508234513469943,1.0,0.0458984375,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2792579000015394,0.07795929999701912,2048,5256
kll-small-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,16.0,0.016,0.06553477364594507,0.14452289472007926,0.19832905043101542,0.9107672572135925,2.9823435662623154,1.0,0.1259765625,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5478088999952888,0.07795929999701912,2048,5256
kll-paper-hybrid,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,32.0,0.032,0.08098043938012989,0.16126307846127463,0.2191235863869189,0.9593377709388733,2.7447212492230495,1.0,0.0791015625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9062114999978803,0.07795929999701912,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-balanced-gmm,balanced-gmm,8,1,concentrated,nan,nan,0.0268631005002824,0.09126942109235132,0.06993197601894618,0.9969646028874254,3.3891474997898494,1.0,0.03125,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.24000679999880958,0.10087170000042534,0,0
paper-neural,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,16.0,0.016,0.027633950373341598,0.09483727763131584,0.13364849387439712,0.9218486547470093,2.57025574265904,1.0,0.04296875,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7272627999991528,0.0,2048,5256
minibatch-sw,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,16.0,0.016,0.05362153985727325,0.13136453798046746,0.17891371220680796,0.9666253328323364,2.6582615504182168,1.0,0.056640625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0848047999970731,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,32.0,0.032,0.08005247953303751,0.1684216374571262,0.20991815860161908,0.9847926497459412,2.549539879178353,1.0,0.1484375,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.2855360999965342,0.10087170000042534,2048,5256
kll-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,32.0,0.032,0.0818157141288296,0.17056820405173592,0.21127040158179525,0.9769689440727234,2.5203375503707006,1.0,0.1689453125,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.31328639999992447,0.07795929999701912,2048,5256
kll-small-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,16.0,0.016,0.060452603460534604,0.14024991202100803,0.17302253201543005,0.9845892190933228,2.6874652849526672,1.0,0.0703125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.4938031999990926,0.07795929999701912,2048,5256
kll-paper-hybrid,neural,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,32.0,0.032,0.09295769890974448,0.17933902188579082,0.23245448118227235,0.9821168780326843,2.808260347364878,1.0,0.1220703125,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9449030000032508,0.07795929999701912,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-balanced-gmm,balanced-gmm,8,1,broad,nan,nan,0.01634930344353025,0.07372939695444956,0.05994677031551508,0.9976924692410292,3.146797593270689,1.0,0.04296875,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.23717000000033295,0.10087170000042534,0,0
paper-neural,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,16.0,0.016,0.049813868809789774,0.1272995646091316,0.18249405786420866,0.9449275732040405,2.4741159298997406,1.0,0.1171875,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7253540000019711,0.0,2048,5256
minibatch-sw,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,16.0,0.016,0.053206955698747116,0.13527943342966328,0.18217062433822978,1.0093549489974976,2.6754771161784805,1.0,0.1015625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9075969000041368,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,32.0,0.032,0.08954396175259927,0.17072155457685634,0.22526680668946691,0.9252913594245911,2.642928426442261,1.0,0.078125,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.27432039999985136,0.10872519999975339,2048,5256
kll-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,32.0,0.032,0.08867941275971969,0.16976165064544987,0.22659867678257262,0.9259653091430664,2.6756879273021186,1.0,0.064453125,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.29076399999757996,0.06945780000387458,2048,5256
kll-small-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,16.0,0.016,0.06426233450160534,0.14350505595631835,0.17981111736093885,0.9428843259811401,2.81808806166312,1.0,0.0400390625,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5124636000036844,0.06945780000387458,2048,5256
kll-paper-hybrid,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,32.0,0.032,0.0867358124145845,0.16795147001975896,0.22601922361664295,1.0090113878250122,2.4965823665856486,1.0,0.0712890625,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8711628999953973,0.06945780000387458,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-balanced-gmm,balanced-gmm,8,2,concentrated,nan,nan,0.019997596777917348,0.08088469244968313,0.05277319001263721,0.9974179024959184,3.2789957155336937,1.0,0.0234375,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.22914280000259168,0.10872519999975339,0,0
paper-neural,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,16.0,0.016,0.018806021638369863,0.08159832378161362,0.12028378312965018,0.9817990660667419,2.632988811585877,1.0,0.0634765625,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.656921699999657,0.0,2048,5256
minibatch-sw,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,16.0,0.016,0.05785026897957746,0.14023082637361456,0.18112887728982843,0.9463355541229248,2.7656884860900646,1.0,0.107421875,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.023981600003026,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,32.0,0.032,0.0760448799685216,0.15798424845300676,0.21656485722605065,1.0311046838760376,2.651106157896471,1.0,0.041015625,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.3299535999976797,0.10872519999975339,2048,5256
kll-atlas-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,32.0,0.032,0.0773754481355553,0.15919509147251204,0.21584094019657316,1.0255720615386963,2.6787136978128183,1.0,0.056640625,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2701856999992742,0.06945780000387458,2048,5256
kll-small-rsr,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,16.0,0.016,0.051359957611955664,0.13000936434634758,0.17331434472850357,0.9768746495246887,2.609049826261408,1.0,0.078125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.489330999997037,0.06945780000387458,2048,5256
kll-paper-hybrid,neural,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,32.0,0.032,0.08638492086006178,0.1662870090130218,0.22723553800235227,0.9235607981681824,2.667916384764874,1.0,0.0849609375,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8621819000036339,0.06945780000387458,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-balanced-gmm,balanced-gmm,8,2,broad,nan,nan,0.019510007742425728,0.08104748264160727,0.05172540293567603,0.9974483414738113,3.262687987035487,1.0,0.078125,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.2554441999964183,0.10872519999975339,0,0
paper-neural,neural,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,16.0,0.016,0.021747112734619822,0.1600443071273719,0.4889542612574272,0.729682207107544,1.7664090691400585,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.556820499994501,0.0,2048,4610
minibatch-sw,neural,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,16.0,0.016,0.02873285666077141,0.17106077896027547,0.29472621884516326,1.06404447555542,1.5438423835407584,1.0,0.09238281249999995,0.04619140625,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8399003000013181,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,32.0,0.032,0.03465643976196109,0.18700994642875687,0.409382015139559,0.8241493105888367,1.9630872047262706,0.5,0.06093750000000005,0.030468750000000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.323332300002221,0.07964150000043446,2048,4610
kll-atlas-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,32.0,0.032,0.03752042960840862,0.2010086516607407,0.4470045215937748,0.8122051954269409,1.9532192346338324,0.5,0.08046875000000005,0.040234375,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.28456159999768715,0.06019450000167126,2048,4610
kll-small-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,16.0,0.016,0.006168593192831029,0.08253218712174402,0.24487148072739365,0.8546412587165833,1.7354249726403639,1.0,0.016015625000000047,0.008007812500000003,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4008959000057075,0.06019450000167126,2048,4610
kll-paper-hybrid,neural,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,32.0,0.032,0.06062237444540752,0.2540276284616066,0.4147895758589842,0.9741686582565308,1.5076202581839668,1.0,0.005468749999999953,0.0027343749999999972,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6648026999973808,0.06019450000167126,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,nan,nan,0.0012410383084151544,0.03571349950060246,0.10881551587176069,0.9884094758069198,1.535708511171636,1.0,0.0015624999999999528,0.0007812499999999972,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.2005416999963927,0.07964150000043446,0,0
paper-neural,neural,NPR-d2-rare-gmm,rare-gmm,2,0,broad,16.0,0.016,0.03967941187920143,0.21696272508433123,0.5980218086768766,0.5957919955253601,1.8580417297289147,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6426789999968605,0.0,2048,4610
minibatch-sw,neural,NPR-d2-rare-gmm,rare-gmm,2,0,broad,16.0,0.016,0.11790968889124942,0.33127609718201667,0.43201564319329006,1.0860719680786133,1.3963722116956743,1.0,0.04843749999999995,0.024218749999999997,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8595717000061995,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,0,broad,32.0,0.032,0.04041952235253499,0.21991624707300256,0.44066225480409793,0.8085449934005737,1.5560458651759408,0.5,0.07167968750000005,0.03583984375,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.23764810000284342,0.07964150000043446,2048,4610
kll-atlas-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,0,broad,32.0,0.032,0.04545491430435611,0.2278980420238415,0.44151991278229685,0.8054855465888977,1.536249706064643,0.5,0.07167968750000005,0.03583984375,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.32458620000397786,0.06019450000167126,2048,4610
kll-small-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,0,broad,16.0,0.016,0.026102471896433332,0.1580601870366046,0.25353959695970124,0.9503366351127625,1.596907686977777,1.0,0.012304687499999953,0.006152343749999997,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4340423000030569,0.06019450000167126,2048,4610
kll-paper-hybrid,neural,NPR-d2-rare-gmm,rare-gmm,2,0,broad,32.0,0.032,0.03695775866194673,0.1921980660414502,0.4103966365570182,0.8750132918357849,1.6476724206462092,0.5,0.05410156250000005,0.027050781250000003,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.5934364999993704,0.06019450000167126,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-rare-gmm,rare-gmm,2,0,broad,nan,nan,0.0012276226491225728,0.03570432395093148,0.11176962349809094,0.9884207645470522,1.5349356768606712,1.0,0.0015624999999999528,0.0007812499999999972,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.2049602999977651,0.07964150000043446,0,0
paper-neural,neural,NPR-d2-rare-gmm,rare-gmm,2,1,concentrated,16.0,0.016,0.0723030538955185,0.2564751693089709,0.6604444884621555,0.5945225358009338,1.2006816008007841,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5763755000007222,0.0,2048,4610
minibatch-sw,neural,NPR-d2-rare-gmm,rare-gmm,2,1,concentrated,16.0,0.016,0.029327155762704393,0.15853370931193433,0.2828125463718263,0.9780816435813904,1.5266961419881502,1.0,0.029882812499999953,0.014941406249999997,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7968140999946627,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,1,concentrated,32.0,0.032,0.03105467201125789,0.18772090487174498,0.34890368063458127,0.9276345372200012,1.5061876990568688,1.0,0.014062500000000047,0.007031250000000003,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2144893999939086,0.08245280000119237,2048,4610
kll-atlas-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,1,concentrated,32.0,0.032,0.030012220543540025,0.18133361236443485,0.338338068241602,0.9222670793533325,1.5266216697627366,1.0,0.0015624999999999528,0.0007812499999999972,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.2564358999952674,0.060478400002466515,2048,4610
kll-small-rsr,neural,NPR-d2-rare-gmm,rare-gmm,2,1,concentrated,16.0,0.016,0.05377084140796207,0.2145659721391358,0.298969849003608,0.9576018452644348,1.563387532467197,1.0,0.006445312499999953,0.0032226562499999972,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.47445280000101775,0.060478400002466515,2048,4610
kll-paper-hybrid,neural,NPR-d2-rare-gmm,rare-gmm,2,1,concentrated,32.0,0.032,0.045010732743707926,0.20980445536553832,0.40513139498073925,0.8891851305961609,1.858708591976295,0.5,0.05507812500000005,0.027539062500000003,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6510259999995469,0.060478400002466515,2048,4610
